Experiment Accession	Experiment Title	Organism Name	Instrument	Submitter	Study Accession	Study Title	Sample Accession	Sample Title	Total Size, Mb	Total RUNs	Total Spots	Total Bases	Library Name	Library Strategy	Library Source	Library Selection	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryLayout	InsertSize	InsertDev	Platform	BioProject	Study_Pubmed_id	ProjectID	BioSample	SampleType	TaxID	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	+access	+submission_date	+publication_date	+last_update	altitude	env_feature	collection_date	sample number	sample_type	env_biome	lat_lon	geo_loc_name	isolation source	host	env_material
SRX3492971	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776570		4487.65	1	34504343	10146816921	xinexpo17_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399476	2018-09-20 00:09:45	2017-12-20 20:09:01	34504343	10146816921	34504343	294	4487	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399476.sralite.1	xinexpo17_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08216000	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	FF91BFF63C9ACED2012EB27EDB15579E	DB423319842F4EFAC5AD31546E2C5871	public	2017-12-20T15:50:13.690	2018-09-20T00:00:00.000	2021-02-28T05:15:12.575	14	air filter	2014-11-24	310	RNA	air filter	37.4594516 N 122.1636314 W	USA:california,Menlo Park	missing	missing	air
SRX3492972	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776571		5551.81	1	42912566	12441956656	xinexpo05_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399475	2018-09-20 00:09:45	2017-12-20 20:03:13	42912566	12441956656	42912566	289	5551	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399475.sralite.1	xinexpo05_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215999	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	64812A79D33158DF0A761FCB464C12CC	7CE8C89B232AA5FF4F716C9CDB9133B2	public	2017-12-20T15:50:13.673	2018-09-20T00:00:00.000	2021-02-28T05:15:12.554	33	air filter	2014-11-21	309	RNA	air filter	40.7848192 N 73.9557547 W	USA:new york,New York City	missing	missing	air
SRX3492965	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776563		4597.41	1	38130900	11286867454	xinexpo09_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399482	2018-09-20 00:09:45	2017-12-20 20:29:47	38130900	11286867454	38130900	296	4597	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399482.sralite.1	xinexpo09_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215998	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	245717610746C8F567402E3A9BF2B1C0	036D7AE5137373F1A2C4F47F94AE72B6	public	2017-12-20T15:50:13.660	2018-09-20T00:00:00.000	2021-02-28T05:15:12.528	51	air filter	2014-11-19	308	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492966	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776566		5396.01	1	42170873	12417477327	xinexpo29_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399481	2018-09-20 00:09:45	2017-12-20 20:24:12	42170873	12417477327	42170873	294	5396	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399481.sralite.1	xinexpo29_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215997	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	EC8EACA1A5CD521A60F854C90F5B30B2	19DC3A0CFFF6C4117C1E0ECE2110A69A	public	2017-12-20T15:50:13.646	2018-09-20T00:00:00.000	2021-02-28T05:15:12.465	51	air filter	2014-11-13	307	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492963	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776561		4675.21	1	37169462	10965236108	xinexpo33_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399484	2018-09-20 00:09:45	2017-12-21 05:39:46	37169462	10965236108	37169462	295	4675	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399484.sralite.1	xinexpo33_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215996	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	5419B67543436E5F872915674E0D7D40	957C4FBCCB8D257DD2EBD0D3EE544EDA	public	2017-12-20T15:50:13.630	2018-09-20T00:00:00.000	2021-02-28T05:15:12.444	102	air filter	2014-11-08	306	RNA	air filter	35.77493599 N 78.63978259 W	USA:north carolina,Raleigh	missing	missing	air
SRX3492964	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776564		6511.56	1	52184124	15393856520	xinexpo38_I5	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399483	2018-09-20 00:09:45	2017-12-20 20:14:17	52184124	15393856520	52184124	294	6511	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399483.sralite.1	xinexpo38_I5	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215995	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	70794786B506574B2330E2F0CCDFEE51	C97B2D37DBB8204256842965DBBBBEB8	public	2017-12-20T15:50:13.616	2018-09-20T00:00:00.000	2021-02-28T05:15:12.424	102	air filter	2014-11-06	305	RNA	air filter	38.99791635 N 77.09885595 W	USA:maryland,Bethesda	missing	missing	air
SRX3492969	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776568		4927.57	1	40840409	12104240629	xinexpo37_I15	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399478	2018-09-20 00:09:45	2017-12-20 20:21:10	40840409	12104240629	40840409	296	4927	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399478.sralite.1	xinexpo37_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215994	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	0AABEA63A76632B256BA511F6023A16F	46B31A455E747CF4D512DAF43F5F2C74	public	2017-12-20T15:50:13.593	2018-09-20T00:00:00.000	2021-02-28T05:15:12.403	51	air filter	2014-11-03	304	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492970	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776569		5169.74	1	41812966	12250498009	xinexpo15_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399477	2018-09-20 00:09:45	2017-12-20 20:40:34	41812966	12250498009	41812966	292	5169	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399477.sralite.1	xinexpo15_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215993	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	AF6AF7A8843F37CFAF962144991D9C9A	0BC05B1253A98C5145E86D1BBFF5093D	public	2017-12-20T15:50:13.563	2018-09-20T00:00:00.000	2021-02-28T05:15:12.382	1	air filter	2014-10-29	303	RNA	air filter	42.36689094 N 71.07552998 W	USA:massachusetts,Cambridge	missing	missing	air
SRX3492967	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776567		5169.14	1	43956634	12475665968	xinexpo35_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399480	2018-09-20 00:09:45	2017-12-20 20:22:08	43956634	12475665968	43956634	283	5169	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399480.sralite.1	xinexpo35_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215992	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	5C136E0D2D78D9C250D66110E76B1242	0184CDE8C5B10B8B24C099F7A9AE13A6	public	2017-12-20T15:50:13.516	2018-09-20T00:00:00.000	2021-09-26T03:16:12.874	472	air filter	2014-10-24	302	RNA	air filter	45.89283637 N 6.16846156 E	France:NA,Annecy	missing	missing	air
SRX3492968	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776565		6964.57	1	57015422	15554299529	xinexpo01_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399479	2018-09-20 00:09:45	2017-12-20 21:06:30	57015422	15554299529	57015422	272	6964	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399479.sralite.1	xinexpo01_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215991	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	DC86A28A806D2A6815996D24D710E310	01AE142E80BACED0982D7A726EDC83DA	public	2017-12-20T15:50:13.503	2018-09-20T00:00:00.000	2021-02-28T05:15:12.338	4	air filter	2014-10-22	301	RNA	air filter	32.71074457 N 117.169711 W	USA:california,San Diego	missing	missing	air
SRX3492911	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776512		5637.88	1	45664572	13468727557	xinexpo09_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399536	2018-09-20 00:09:43	2017-12-20 20:37:12	45664572	13468727557	45664572	294	5637	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399536.sralite.1	xinexpo09_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215990	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	5F54E256DD12D7098D1CFDB1918F4CDF	BDB759B1766A2F904CD0BB81BE632996	public	2017-12-20T15:50:13.490	2018-09-20T00:00:00.000	2021-02-28T05:15:12.309	51	air filter	2014-10-16	300	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3493005	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776604		7127.25	1	54688628	16090470493	xinexpo03_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6400009	2018-09-20 00:09:46	2017-12-21 05:19:26	54688628	16090470493	54688628	294	7127	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400009.sralite.1	xinexpo03_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215989	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	F53438F7F8899BC9E8FCFBA9E17E5061	CF9949AE5235B2C108420FD177E58D9B	public	2017-12-20T15:50:13.476	2018-09-20T00:00:00.000	2021-02-28T05:15:12.287	6	air filter	2014-10-11	299	RNA	air filter	26.70728299 N 80.06406924 W	USA:florida,West Palm Beach	missing	missing	air
SRX3492905	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776503		5563.96	1	44742783	12435683303	xinexpo29_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399542	2018-09-20 00:09:43	2017-12-21 04:55:14	44742783	12435683303	44742783	277	5563	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399542.sralite.1	xinexpo29_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215988	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	716526C098DCC541C8E8C325DA301E81	D38634332472428E8E6E1B2B26E412E8	public	2017-12-20T15:50:13.463	2018-09-20T00:00:00.000	2021-09-26T03:16:12.851	675	air filter	2014-10-08	298	RNA	air filter	40.47047872 N 3.61728266 W	Spain:NA,Madrid	missing	missing	air
SRX3492906	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776507		8363.06	1	64290948	18635333535	xinexpo17_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399541	2018-09-20 00:09:43	2017-12-20 20:52:32	64290948	18635333535	64290948	289	8363	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399541.sralite.1	xinexpo17_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215987	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	6E261B7DD7024B08A3D3E66527620356	5D0F8A28B28D21573FEE7BF1DFFD3678	public	2017-12-20T15:50:13.450	2018-09-20T00:00:00.000	2021-02-28T05:15:12.236	70	air filter	2014-10-01	297	RNA	air filter	33.74226913 N 116.4074047 W	USA:california,San Diego	missing	missing	air
SRX3492907	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776506		7127.34	1	52598999	15429749524	xinexpo41_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399540	2018-09-20 00:09:43	2017-12-21 04:40:06	52598999	15429749524	52598999	293	7127	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399540.sralite.1	xinexpo41_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215986	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	22A1E204695EC10193BC2B17A689C999	3C3F42763F15E2F4B0301503D3189BE7	public	2017-12-20T15:50:13.436	2018-09-20T00:00:00.000	2021-02-28T05:15:12.215	51	air filter	2014-10-03	296	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492908	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776509		5317.79	1	45572385	13347769291	xinexpo23_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399539	2018-09-20 00:09:43	2017-12-20 20:28:36	45572385	13347769291	45572385	292	5317	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399539.sralite.1	xinexpo23_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215985	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	50C8DF61FEE21FD5E0CB6782494E8D04	5353423A59CB4B68B950D0358E62D645	public	2017-12-20T15:50:13.423	2018-09-20T00:00:00.000	2021-02-28T05:15:12.193	21	air filter	2014-09-29	295	RNA	air filter	37.4346639 N 122.438491 W	USA:california,Palo Alto	missing	missing	air
SRX3492901	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776500		4862.24	1	37772300	11082348191	xinexpo45_I15	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399546	2018-09-20 00:09:43	2017-12-20 20:42:21	37772300	11082348191	37772300	293	4862	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399546.sralite.1	xinexpo45_I15	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215984	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	504E0DEBE420DAE3077E5CA0FBC92E26	F5A245AFD872978BA0B7DC2256FC635E	public	2017-12-20T15:50:13.410	2018-09-20T00:00:00.000	2021-09-26T03:16:12.829	442	air filter	2014-09-26	294	RNA	air filter	48.53129375 N 9.03655463 E	Germany:NA,Tubingen	missing	missing	air
SRX3492902	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776504		4613.24	1	36504605	10628796704	xinexpo33_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399545	2018-09-20 00:09:43	2017-12-20 20:36:11	36504605	10628796704	36504605	291	4613	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399545.sralite.1	xinexpo33_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215983	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	EADD5833435682798E890667E0F77E6A	C75C5E8041FAD42C6716AC57ABAA5908	public	2017-12-20T15:50:13.396	2018-09-20T00:00:00.000	2021-09-26T03:16:12.807	257	air filter	2014-09-24	293	RNA	air filter	47.56139568 N 7.59124436 E	Switzerland:NA,Basel	missing	missing	air
SRX3492993	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776591		5150.35	1	41038123	12022202717	xinexpo45_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6400021	2018-09-20 00:09:45	2017-12-21 04:51:29	41038123	12022202717	41038123	292	5150	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400021.sralite.1	xinexpo45_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215982	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	E0CEA4C58A73587FFDCCEF2393554281	D8A92C721029BA01271560CD345B0E0C	public	2017-12-20T15:50:13.380	2018-09-20T00:00:00.000	2021-02-28T05:15:12.117	7	air filter	2014-09-19	292	RNA	air filter	36.6111478 N 121.8589246 W	USA:california,Monterey	missing	missing	air
SRX3492994	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776595		1745.52	1	15017638	4386554766	xinexpo19_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6400020	2018-09-20 00:09:45	2017-12-20 19:56:40	15017638	4386554766	15017638	292	1745	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400020.sralite.1	xinexpo19_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215981	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	8605C95EC373CD9C7EB2113C844C4F3C	A0EA8F416164A8A0F25E9F637DBAAD39	public	2017-12-20T15:50:13.370	2018-09-20T00:00:00.000	2021-02-28T05:15:12.093	51	air filter	2014-09-16	291	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492748	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776348		5396.42	1	42974738	12364797002	xinexpo13_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399699	2018-09-20 00:09:39	2017-12-21 00:09:59	42974738	12364797002	42974738	287	5396	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399699.sralite.1	xinexpo13_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215980	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	601AA876EFA8AA60154F1C5C0F94F851	9BB8FED51B84B5A92DFFD77B986C1A12	public	2017-12-20T15:50:13.356	2018-09-20T00:00:00.000	2021-02-28T05:15:12.066	29	air filter	2014-09-19	290	RNA	air filter	37.4323403 N 122.17595 W	USA:california,Palo Alto	missing	missing	air
SRX3492747	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776351		6075.6	1	48062723	13951901660	xinexpo05_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399700	2018-09-20 00:09:39	2017-12-20 23:37:38	48062723	13951901660	48062723	290	6075	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399700.sralite.1	xinexpo05_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215979	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	6DCBF6648299A21FDC4F48ED9C5BCF84	B61DA20844573EEDDC73586EBBF49C07	public	2017-12-20T15:50:13.343	2018-09-20T00:00:00.000	2021-02-28T05:15:12.044	51	air filter	2014-09-12	289	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492738	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776341		5899.6	1	51436165	15181575999	xinexpo25_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399709	2018-09-20 00:09:39	2017-12-21 01:28:00	51436165	15181575999	51436165	295	5899	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399709.sralite.1	xinexpo25_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215978	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	6014594B412E9E9C5C4730AF3230BE18	C033B80F2EB33520CD5502FA3F339D17	public	2017-12-20T15:50:13.330	2018-09-20T00:00:00.000	2021-02-28T05:15:11.744	51	air filter	2014-09-08	288	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492737	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776339		8330	1	69255401	20417496226	xinexpo37_I12	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399710	2018-09-20 00:09:39	2017-12-21 05:51:49	69255401	20417496226	69255401	294	8330	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399710.sralite.1	xinexpo37_I12	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215977	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	C03C15923790065C6EAC154966BB22B8	A472867F6E48E45908E6AD7FF8BAD7E5	public	2017-12-20T15:50:13.313	2018-09-20T00:00:00.000	2021-02-28T05:15:11.652	51	air filter	2014-09-05	287	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492736	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776337		8233.09	1	67928845	20062585571	xinexpo37_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399711	2018-09-20 00:09:39	2017-12-20 22:36:56	67928845	20062585571	67928845	295	8233	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399711.sralite.1	xinexpo37_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215976	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	63C99B94EE4F989F7289E7F397DB677E	5AE895D7572900A417C3FAC340191513	public	2017-12-20T15:50:13.300	2018-09-20T00:00:00.000	2021-02-28T05:15:11.632	51	air filter	2014-09-01	286	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492735	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776333		5207.72	1	40906738	11946827134	xinexpo45_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399712	2018-09-20 00:09:39	2017-12-20 23:20:23	40906738	11946827134	40906738	292	5207	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399712.sralite.1	xinexpo45_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215975	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	D8E2CFD1933ABF1B7032331ED61CBC36	168E9FFA2B448F9057871CE0792FC7CA	public	2017-12-20T15:50:13.283	2018-09-20T00:00:00.000	2021-02-28T05:15:11.611	51	air filter	2014-08-29	285	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
SRX3492742	RNA-seq of air samples	air metagenome	Illumina HiSeq 4000	Stanford University	SRP127288	Airborne exposures samples Raw sequence reads	SRS2776344		6249	1	47143202	13691914419	xinexpo41_I6	WGS	METATRANSCRIPTOMIC	cDNA	SRR6399705	2018-09-20 00:09:39	2017-12-20 23:11:46	47143202	13691914419	47143202	290	6249	GCA_000001405.13	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399705.sralite.1	xinexpo41_I6	PAIRED	0	0	ILLUMINA	PRJNA421162		421162	SAMN08215974	simple	655179							no					STANFORD UNIVERSITY	SRA640713		public	CE981D9DEE6F96E95C3B0C13F237E44D	DFFA1D466FE1DB79513B96120968E968	public	2017-12-20T15:50:13.270	2018-09-20T00:00:00.000	2021-02-28T05:15:11.444	51	air filter	2014-08-25	284	RNA	air filter	37.40988969 N 122.1593497 W	USA:california,Palo Alto	missing	missing	air
